,mean_Log_energy,mean_MFCC_0th_coef,mean_MFCC_1st_coef,mean_MFCC_2nd_coef,mean_MFCC_3rd_coef,mean_MFCC_4th_coef,mean_MFCC_5th_coef,mean_MFCC_6th_coef,mean_MFCC_7th_coef,mean_MFCC_8th_coef,mean_MFCC_9th_coef,mean_MFCC_10th_coef,mean_MFCC_11th_coef,mean_MFCC_12th_coef,mean_delta_log_energy,mean_0th_delta,mean_1st_delta,mean_2nd_delta,mean_3rd_delta,mean_4th_delta,mean_5th_delta,mean_6th_delta,mean_7th_delta,mean_8th_delta,mean_9th_delta,mean_10th_delta,mean_11th_delta,mean_12th_delta,mean_delta_delta_log_energy,mean_delta_delta_0th,mean_1st_delta_delta,mean_2nd_delta_delta,mean_3rd_delta_delta,mean_4th_delta_delta,mean_5th_delta_delta,mean_6th_delta_delta,mean_7th_delta_delta,mean_8th_delta_delta,mean_9th_delta_delta,mean_10th_delta_delta,mean_11th_delta_delta,mean_12th_delta_delta,std_Log_energy,std_MFCC_0th_coef,std_MFCC_1st_coef,std_MFCC_2nd_coef,std_MFCC_3rd_coef,std_MFCC_4th_coef,std_MFCC_5th_coef,std_MFCC_6th_coef,std_MFCC_7th_coef,std_MFCC_8th_coef,std_MFCC_9th_coef,std_MFCC_10th_coef,std_MFCC_11th_coef,std_MFCC_12th_coef,std_delta_log_energy,std_0th_delta,std_1st_delta,std_2nd_delta,std_3rd_delta,std_4th_delta,std_5th_delta,std_6th_delta,std_7th_delta,std_8th_delta,std_9th_delta,std_10th_delta,std_11th_delta,std_12th_delta,std_delta_delta_log_energy,std_delta_delta_0th,std_1st_delta_delta,std_2nd_delta_delta,std_3rd_delta_delta,std_4th_delta_delta,std_5th_delta_delta,std_6th_delta_delta,std_7th_delta_delta,std_8th_delta_delta,std_9th_delta_delta,std_10th_delta_delta,std_11th_delta_delta,std_12th_delta_delta
606,7.3115,13.6365,2.571,1.8746,0.43688999999999995,-3.9676,3.1962,-1.4502,0.63477,-0.62702,0.38741,-2.2527,2.1358,-0.22283000000000003,0.012798,0.028214999999999997,0.004893,0.010494,-0.007473100000000001,0.0010061,-0.0020475000000000003,-0.0080974,0.0029771,-0.006616899999999999,0.0013176,-0.0036196999999999996,0.0027129999999999997,-0.0022083000000000003,-0.00040768,0.00021810000000000002,-0.00029623,-2.48e-05,-0.00094891,6.21e-05,-4.5600000000000004e-05,2.78e-05,0.0004953000000000001,0.0003286,-0.00064368,0.00020647,-0.00015872,0.00059933,0.98467,2.6649,0.8537799999999999,1.0986,0.89699,0.8188300000000001,0.49783,0.5915600000000001,0.68677,0.59688,0.38948,0.44306,0.43387,0.35065,0.11673,0.33724,0.11222,0.1246,0.13454000000000002,0.094681,0.080986,0.069348,0.07749,0.061808,0.056933000000000004,0.06642999999999999,0.076491,0.062659,0.026151,0.08180599999999999,0.044824,0.055353,0.049558,0.043309,0.040527,0.031419,0.035657,0.030892000000000003,0.025542,0.03113,0.035091000000000004,0.028876
607,7.6681,15.4194,2.5869,1.5639,0.18097,-3.2728,2.119,-1.5687,0.30622,-0.7267,0.87645,-2.3514,1.7472,0.066794,-0.0055545,-0.0074204,-0.017024,0.0071122,0.00083246,-0.0027061999999999998,0.005398600000000001,-0.0080963,0.0059372,-0.0027285,0.0019529,-0.00091367,0.0032293,0.0006462000000000001,-0.00051016,-0.0016091999999999999,0.0011302999999999999,0.00061255,2.57e-05,0.00029780000000000003,0.00075853,0.00040508,0.00038203,0.00059848,-1.5399999999999998e-05,0.00013387,-0.00014853,-0.00012481,0.89299,2.0375,1.3919,0.86359,0.6320100000000001,0.56552,0.44406999999999996,0.53413,0.39013000000000003,0.49016000000000004,0.47453999999999996,0.40925,0.51775,0.40016,0.089047,0.1915,0.11342,0.086135,0.09839500000000001,0.077598,0.066714,0.06920599999999999,0.053235000000000005,0.05829500000000001,0.07248099999999999,0.060280999999999994,0.062145000000000006,0.056391,0.025175,0.065768,0.041767,0.036641,0.04627,0.035526999999999996,0.031391,0.034643,0.022432,0.028161000000000002,0.033915,0.029054000000000003,0.027172,0.024874
608,5.7003,9.5662,2.2159999999999997,1.568,0.57914,-3.6481,2.2833,-1.1075,-0.40909,-0.5247,1.1911,-2.4756,2.0971,0.022126,0.031338,0.096138,-0.013234000000000001,0.0067741,-0.010326,-0.0081574,0.007015899999999999,-0.009837799999999999,-0.0002097,-0.0036336,-0.005769399999999999,-0.0075694,0.0015218,0.00077998,-0.0016635999999999999,-0.0033424,-0.0024433000000000002,-3.9899999999999994e-05,0.0010562999999999998,0.0013995999999999998,-0.00061088,0.00037348,0.00088042,0.00020639,-0.00031812,0.00046332,0.00022447,-0.00074458,0.7996,2.0636,1.5646,0.7560399999999999,0.57503,0.7154699999999999,0.6107600000000001,0.75258,0.50566,0.3159,0.45898999999999995,0.45621999999999996,0.56939,0.3883,0.1324,0.33921,0.12059,0.095347,0.091909,0.087465,0.077178,0.066375,0.070244,0.04364,0.061542999999999994,0.075498,0.064355,0.052797000000000004,0.036274,0.09704199999999999,0.040833,0.042406,0.033597,0.037068000000000004,0.032645,0.027808999999999997,0.029591000000000003,0.021733000000000002,0.02912,0.033156,0.026688,0.022129
609,9.6099,12.0018,7.6208,1.0811,-0.7285,-2.2208,-2.8753,-0.29434,-0.25265,-0.27023,-0.5836,-1.2475,-0.96606,-0.15625,-0.0019280999999999999,0.00023089,0.0026921999999999996,-0.0016886,0.0065796000000000006,-0.0012591,0.00099879,0.0015263,-0.0021394,0.00068428,0.005492100000000001,0.0031579999999999998,-0.0029986,-0.0026211,0.00043296,0.00040721,0.00026715,-0.00028116,0.00022636,-9.19e-06,7.5e-05,-0.00035761,-8.93e-05,-0.0002174,-0.00019969999999999998,-0.00010446,0.00010618,-1.7899999999999998e-05,0.39293,0.90135,0.71249,0.43458,0.54689,0.39133,0.4004,0.4024,0.32216999999999996,0.24364,0.28023000000000003,0.3482,0.4467,0.4124,0.060818,0.11859000000000001,0.08440299999999999,0.052828,0.059569000000000004,0.045794,0.059024,0.050717,0.036153,0.034216,0.036927,0.038682999999999995,0.038726,0.046919,0.025157,0.0561,0.043646,0.023569,0.022948,0.021279,0.024933,0.022862,0.017069,0.016957,0.018290999999999998,0.01828,0.01768,0.017969
610,9.8589,12.5486,7.5478,0.8608,-1.4677,-2.5654,-2.2754,-0.64671,-0.70981,-0.23039,-0.79925,-1.3281,-0.9374100000000001,-0.27592,-0.0018948,-0.0048569,-0.0023561999999999997,-0.002804,-0.00083162,-0.0067059,-0.0010998,0.0035402000000000003,-0.0031934000000000003,0.0041064,0.00030654,-0.00318,-0.0015044000000000001,-0.0032283,-0.00040065,-0.0019928,0.0009320999999999999,-0.00050253,-5.8399999999999997e-05,0.00054406,-0.00018017,-0.0007236,3.41e-05,0.0010297000000000001,-0.00014843,-0.00039694,-1.88e-05,-0.0004516,0.23599,0.74637,0.6603899999999999,0.43931000000000003,0.33075,0.37671,0.26864,0.33341,0.24579,0.26885,0.29352,0.27243,0.26161999999999996,0.28554,0.040652999999999995,0.094734,0.08069,0.062379,0.044323,0.053685000000000004,0.044864,0.048761,0.033662,0.042398000000000005,0.041813,0.045048000000000005,0.042033999999999995,0.047792,0.019135,0.049698,0.042993,0.029771,0.019679,0.021274,0.020145,0.021649,0.014993000000000001,0.017585,0.017544999999999998,0.021436,0.018947,0.02298
611,9.9049,12.9194,7.3865,1.2428,-0.1861,-1.6342,-2.3646,-1.2986,-0.45461,-0.17423,-0.44564,-0.8438700000000001,-1.145,-0.55061,-0.00025618,0.0023244,-0.0023466,-0.0080941,-0.013593000000000001,-0.0017390999999999997,0.00021617,-0.00059298,-0.0027538,-0.0041655,0.00035438,-0.0065161,0.0027459,0.0066956,0.00029815,2.33e-05,0.0010792999999999998,0.00018456,-0.00039939,-0.00058286,-0.00014099999999999998,6.87e-05,0.00054774,0.0005489,0.00010489,-0.00036677,-0.00025106,0.00023741,0.45813000000000004,1.1236,0.58568,0.65625,0.7252,0.35715,0.32658000000000004,0.28302,0.35525,0.31377,0.28034000000000003,0.5224,0.29596999999999996,0.54268,0.052428999999999996,0.11495999999999999,0.084967,0.09338099999999999,0.062527,0.048637,0.035855,0.045084,0.058392999999999994,0.045153,0.037452,0.048228,0.042295,0.048151,0.02087,0.048793,0.041049,0.031706,0.02245,0.023292,0.016309,0.020857,0.024879,0.019875999999999998,0.019402000000000003,0.021057,0.017480000000000002,0.021366
612,10.001,12.8706,7.1883,3.4759,-0.35594000000000003,0.46045,-1.1017,-0.68418,0.15177000000000002,0.06410199999999999,-0.8248,-0.93758,-0.15091,0.11510999999999999,-0.0014731,-0.0069723,-0.00015619,0.0051254,0.00023971,-0.0029164,-0.00097691,0.00029609,-0.0057537,-0.0027825,0.0008509,0.00125,0.00010731,0.002255,3.9899999999999994e-05,0.00059579,3.06e-05,2.2800000000000002e-05,7.28e-05,-0.00018282,-0.00019524,0.00016047,-0.00011316,0.00015894,6.11e-05,-4.16e-05,-0.00027069999999999997,5.13e-05,0.2702,0.86854,0.42978,0.4065,0.30156,0.33842,0.32068,0.30118,0.35720999999999997,0.29838000000000003,0.24833000000000002,0.2509,0.22436999999999999,0.21318,0.040014999999999995,0.10482000000000001,0.0624,0.044289999999999996,0.03614,0.052298000000000004,0.051461,0.048017000000000004,0.048058,0.036828,0.04106,0.041229,0.031902,0.033025,0.014214,0.042988,0.0286,0.021093,0.018537,0.020733,0.019403,0.021914,0.020119,0.016353,0.017628,0.018391,0.016315,0.015767
613,10.1093,14.1681,7.087999999999999,2.9846,-0.5332899999999999,0.21961,-0.20307999999999998,-1.3251,0.38621,0.47353999999999996,-0.9435,-1.0412,-0.22048,0.7722899999999999,-0.0040298,-0.0051653,0.004761,-0.00014561,-0.012353,-0.0045148,-0.00038877,0.0040857,0.0028605999999999996,-0.0015539999999999998,-0.0010106,-0.0044608,0.0020786999999999997,0.0011335000000000002,0.00025783,3.66e-05,0.0011527000000000002,-0.00010662,-0.00049202,0.00034123,-0.00030713,-0.00060121,0.00044746,-6.13e-05,-0.00010399,0.00024844,-0.00025572,-0.00020631,0.31204,0.53567,0.44648999999999994,0.41291000000000005,0.5663100000000001,0.2838,0.31638,0.35245,0.3018,0.23240999999999998,0.29754,0.31842,0.31108,0.2533,0.040731,0.07635499999999999,0.048605,0.071813,0.059306,0.041598,0.041794,0.046817000000000004,0.048434,0.029632,0.039481999999999996,0.050381999999999996,0.05033,0.035396,0.015142,0.032397,0.021945,0.031858,0.024888999999999998,0.019263,0.018076,0.022727,0.02174,0.01526,0.018147999999999997,0.020894,0.020069,0.016312
614,10.1961,14.9808,6.0167,2.2563,-0.13249,-0.015271000000000002,0.3189,-1.1503,0.9781299999999999,1.5173,-1.1423,-1.4249,0.35154,0.4768,0.0014828,0.007491599999999999,0.0015987,-0.0059001,-0.0035816000000000003,0.0030402,0.0013882,1.2e-05,0.0014302,-0.00087997,0.0013970999999999999,-0.00035892,-0.00082664,-0.00021519999999999997,-0.0002158,-0.00064937,0.00037982,7e-06,-0.00017002,-0.00034156,-0.00042437,0.00015281,0.00032739,0.00014240000000000002,-0.0001509,-3.6e-08,0.00012649,-0.00071367,0.2322,0.71072,0.49277,0.42486,0.26176,0.44799999999999995,0.28138,0.30641,0.3549,0.27967,0.27734000000000003,0.25106999999999996,0.26902,0.24324,0.020678,0.084868,0.046038,0.044728,0.038360000000000005,0.042450999999999996,0.033444999999999996,0.035285000000000004,0.042587,0.035642,0.032588,0.027933,0.034157,0.036257,0.005869600000000001,0.030666000000000002,0.020217,0.019579,0.019213,0.020743,0.016777,0.018303,0.021202000000000002,0.019030000000000002,0.017629,0.01457,0.016501,0.018871000000000002
615,10.3752,14.7483,6.9057,1.6374,-1.2421,-0.68734,-2.3257,-1.169,0.42918999999999996,-0.02561,-0.7088800000000001,-0.35478000000000004,-3.229999999999999e-05,-0.62774,-0.0024398,-0.0029323,-0.0039664999999999995,-0.0011299,0.0030973000000000003,0.00075016,0.0015304000000000001,-0.00055449,0.00042687,0.0015431,-0.00032839,0.0017915,-0.00037737,0.0021718,2.6000000000000002e-05,-0.00033187,-0.0005799,0.00055167,1.96e-06,-0.00045207,-0.00010333,-0.00019143,-0.00033227,-8.72e-05,-4.8e-05,9.8e-05,-0.00018922,-0.00021836,0.1478,0.59158,0.43701999999999996,0.30530999999999997,0.26488,0.26641,0.19899999999999998,0.19732,0.22863000000000003,0.20543000000000003,0.19282,0.1791,0.17169,0.19816,0.018596,0.090889,0.05600499999999999,0.042071,0.042266000000000005,0.040949,0.027058999999999996,0.030494,0.032964999999999994,0.029735,0.030864,0.025108000000000002,0.020512,0.02677,0.0064072,0.042631999999999996,0.029735,0.019309,0.020455,0.020425,0.014824,0.015052000000000001,0.016814,0.01463,0.014949,0.013059999999999999,0.010546999999999999,0.013326
616,10.2049,13.0785,7.3524,2.0703,-1.3966,-0.7994600000000001,-2.1113,-1.0415,-0.5796,0.19155999999999998,-0.038998000000000005,-0.75057,-0.073514,-0.35699000000000003,-0.0031756,-0.013711000000000001,-0.0026256,0.007650499999999999,0.0036097,-0.0023363000000000004,0.0010691,-0.00019827,-0.0025111,-7.829999999999999e-05,0.0026761999999999997,0.0012656,-0.00071062,-0.00023065,-9.86e-05,0.00073189,-0.0012523,5.379999999999999e-05,4.8100000000000004e-05,-0.00042139999999999994,0.00036859,1.04e-06,3.4e-05,-0.00030749,-0.00038728,0.00023329,-6.47e-05,-0.00011505,0.17099,1.1134,0.57906,0.59641,0.32234,0.26611999999999997,0.23423000000000002,0.24588000000000002,0.2211,0.22153,0.25466,0.24018,0.19147,0.21335,0.016991,0.11823,0.07344099999999999,0.07671599999999999,0.043372,0.037945,0.035075,0.037850999999999996,0.029666,0.032462,0.033358,0.032598,0.02783,0.034710000000000005,0.006669199999999999,0.060029,0.042331,0.035243000000000003,0.021209,0.020628,0.017654,0.017897999999999997,0.015507,0.016704,0.01731,0.016130000000000002,0.013986000000000002,0.01754
617,10.3396,13.9553,7.1236,1.8894,-1.4103,-0.8950899999999999,-2.3299,-1.4169,-0.16755,0.5886899999999999,0.093596,-0.93275,-0.35124,-0.043826,-0.0022451,-0.0054059,-0.0015325,-0.00073261,0.00097662,-0.0016914999999999999,-0.0030415,0.004054,0.002227,-0.00057704,0.0035058,-0.0011242000000000001,0.0013226,0.0028305,0.00020995,-0.00060458,0.0013468,0.00023417,-1.4800000000000002e-05,0.00049874,3.65e-05,1.06e-07,0.00074595,0.00055746,0.00020114,-1.65e-05,-6.06e-06,0.00048604,0.15692,0.8644299999999999,0.54528,0.41766000000000003,0.3067,0.29046,0.2651,0.24948,0.25697,0.2222,0.20464000000000002,0.26158000000000003,0.19688,0.26556,0.024106,0.1305,0.0714,0.069467,0.045006,0.039626,0.038791,0.034102,0.040302,0.036042000000000005,0.032925,0.038479,0.026387999999999998,0.033701,0.009572,0.058628999999999994,0.037952,0.028058999999999997,0.024163999999999998,0.020957,0.019147,0.016594,0.015452,0.01608,0.015609999999999999,0.017438,0.013081,0.014524
618,9.8778,12.9729,7.1448,1.121,-0.36280999999999997,-2.766,-1.5673,-0.6612399999999999,-1.2195,-0.72739,0.041371,-2.1408,0.41545,0.76468,0.0033372,0.011231,-0.0016359000000000002,0.00067241,-0.0001032,0.0027705,-0.0010597999999999998,-0.0018327999999999999,-0.00044813,0.0030336,-0.00080605,0.0031893,-0.0017182000000000002,0.0017864,0.00020684,0.00063904,-0.00022612,0.00016436,0.00022663,0.00080363,-0.00047265,-0.00026771,0.00024846,0.00035714,1.12e-05,0.00041449999999999994,4.7499999999999996e-05,0.0003559,0.3417,1.0541,0.84031,0.46758999999999995,0.34358,0.45657,0.37054000000000004,0.27276999999999996,0.30139,0.34104,0.48362,0.52553,0.29812,0.23973000000000003,0.064247,0.15005,0.12028,0.06378400000000001,0.044379,0.060739999999999995,0.063476,0.043144,0.040573000000000005,0.050270999999999996,0.071216,0.071379,0.042168000000000004,0.033921,0.023993,0.05912100000000001,0.057922,0.028956,0.022344,0.028499,0.028758,0.021878,0.019048,0.024496,0.032582,0.034192,0.020263,0.015936000000000002
619,9.3294,12.5609,6.8389999999999995,0.88384,-0.76007,-2.8659,-0.8552200000000001,-1.7005,-0.19145,-0.62905,-0.020699000000000002,-2.0609,0.28742,-0.12565,-1.44e-06,0.0014692,4.13e-05,-0.0028099,0.00061845,0.00055715,0.0010048,-0.00047889,-0.0018054000000000002,0.00047714,0.0013819000000000001,-0.0011293,-0.00014099,0.00056566,0.00019877,0.00031088,-0.00019424,0.00068459,0.00023651,7.43e-05,-1.1599999999999999e-05,-0.00018714,-6.24e-05,0.00042108,0.0002048,4.44e-05,-0.00010729999999999999,0.00020386,0.46223000000000003,1.4546,0.74121,0.55502,0.5687800000000001,0.50562,0.5676800000000001,0.40468000000000004,0.5059899999999999,0.35465,0.36228,0.47858999999999996,0.36743000000000003,0.36305,0.083341,0.22013000000000002,0.10643,0.08315800000000001,0.08538,0.071301,0.08242999999999999,0.058851,0.08344299999999999,0.059330999999999995,0.05886,0.06807,0.055616,0.055053,0.027935,0.075834,0.046876,0.043018,0.037422000000000004,0.035548,0.032111,0.029401999999999998,0.033183,0.027735000000000003,0.028525,0.028480000000000002,0.026666000000000002,0.022035
620,9.8139,11.9368,7.8064,1.3158,-0.8491,-2.8685,-0.9982200000000001,-1.0809,-1.1189,-0.84614,0.005589,-1.6489,0.43993999999999994,0.6554399999999999,-0.0040171,-0.0138,-0.0010478,0.004520399999999999,0.0005767999999999999,-0.0011049,-0.0032856,-0.0020981999999999997,0.0012276,0.00037684,0.00030606,0.0014061,-0.0018111000000000002,-0.00058909,-0.00029005,0.0015234000000000003,-0.0024939,0.00028143,-0.00097228,0.0011576,-0.0012227,4.57e-05,-1.88e-05,0.00039354,-0.0014237,0.00066041,-0.00062628,-9.71e-05,0.28445,0.9758899999999999,0.71663,0.50326,0.42928,0.4877,0.4444,0.36674,0.30229,0.31853000000000004,0.45198999999999995,0.46366999999999997,0.2999,0.26203000000000004,0.045489,0.12525,0.09371399999999999,0.074409,0.060425,0.06431100000000001,0.064218,0.041821,0.039056,0.045519,0.061954999999999996,0.062196,0.048464,0.043288,0.014422999999999998,0.060014,0.047675,0.034638999999999996,0.0283,0.032327,0.032688,0.022256,0.018962,0.022003,0.027774,0.030569,0.024502,0.019272
621,9.9587,14.6401,6.2042,2.2783,3.0118,-1.5143,-0.28135,-0.9291,0.9577700000000001,0.30073,0.94457,-0.97769,-1.1721,-0.22637,-0.0022056,-0.015782,0.002251,0.0039039,0.0014939,-0.00055824,0.0020615,-0.00053546,-0.00066881,-0.005527399999999999,0.0010835999999999999,0.0029875,-0.00034055,0.004034599999999999,5.52e-06,0.00071871,-0.00041591,0.00055031,-0.00063483,-0.00033379,-5.01e-05,5.870000000000001e-05,0.00014047,-0.00024136,-0.00023974,-0.00023679,-0.00014214,0.00024475,0.23856,0.96701,0.64442,0.54313,0.55233,0.51871,0.39669,0.43726000000000004,0.40046,0.31892,0.33637,0.33894,0.27205,0.29953,0.028267,0.08518099999999999,0.094298,0.06918300000000001,0.070925,0.077764,0.053073,0.067411,0.057152,0.044267,0.05081,0.040777,0.040441000000000005,0.036005,0.010190000000000001,0.043033,0.046026,0.036272000000000006,0.039932,0.038928,0.026843000000000002,0.032264,0.031132999999999997,0.022665,0.026591000000000004,0.022668,0.020382,0.017059
622,9.2999,14.2651,6.1604,1.4776,2.4326,-1.3072,-0.50076,-1.0914,1.3082,0.25784,1.6018,-1.5543,-1.1309,0.051654,-0.0037167000000000003,-0.014566999999999998,0.0036302,-0.006187399999999999,0.0064936,0.00048068,-0.0011086,-0.0010295999999999999,0.00093667,-0.0025014,-0.00037569,0.00035596,0.00032359,0.002984,-0.00012239,-0.00011345,-0.00057824,0.00010891,0.00068423,-0.00027945,-0.0002452,0.00025582,4.9e-05,-0.00033205,-0.00032472,-0.00017377,0.00041281,-0.00041633,0.17957,0.7572,0.61125,0.58005,0.5492600000000001,0.50561,0.44333,0.44387,0.45011,0.41463,0.34528000000000003,0.36378,0.32714,0.28258,0.022941,0.090623,0.083629,0.08319,0.076519,0.066851,0.059837,0.064274,0.06141,0.061302999999999996,0.047847,0.050637,0.045826,0.039422000000000006,0.0099301,0.049289,0.04629,0.042724,0.040029,0.037742000000000005,0.033018,0.033201,0.033237,0.031362,0.02822,0.028214,0.022538,0.019033
623,9.4459,13.8497,6.1739999999999995,1.8532,2.478,-0.8993399999999999,0.12268,-0.41735,0.89254,-0.24641,1.0568,-0.60611,-1.3995,0.24900999999999998,-0.0050108,-0.013553999999999998,0.0013322000000000002,-0.0026184999999999997,0.0014454000000000001,-0.00067554,0.0045355,-0.00083222,-0.0010606,-0.0018383,-0.0017180999999999997,0.00099073,0.0027088,0.0033551,-3.39e-05,0.00010148,-0.00084212,0.00094019,-0.00029811,0.0008392999999999999,-0.00020695,0.00058829,-0.00047458,0.00084911,-0.00040944,-4.7e-05,9.68e-05,0.00060838,0.2471,0.84441,0.7257,0.51045,0.53779,0.48102,0.41481,0.40191,0.37539,0.3339,0.34156,0.2939,0.3049,0.29517,0.024127000000000003,0.079165,0.09739600000000001,0.084704,0.071279,0.071676,0.046625,0.058848000000000004,0.051160000000000004,0.051833000000000004,0.054439,0.042788,0.033915,0.036993,0.012758,0.041105,0.045627999999999995,0.039513,0.039248000000000005,0.032894,0.027162000000000002,0.027264,0.027492000000000003,0.024406,0.027373,0.020182,0.019416,0.019188999999999998
624,10.1756,17.2024,6.6314,-0.9109299999999999,0.21885,-0.93161,-1.8777,-1.7245,-0.10754000000000001,-0.80738,0.94089,-0.6406,-1.6668,0.23345,-0.0021899000000000003,0.0045468,-0.0040645,-0.0049039999999999995,-0.00031911,0.00059116,-0.0014535,0.0043248,0.00039224,0.005569600000000001,-0.0018195999999999998,-0.0034828000000000003,0.0056347,-0.00054877,-8.340000000000001e-05,2.9299999999999997e-05,-2.61e-06,2.67e-06,-0.00020362,0.00021953,4.6200000000000005e-05,0.00030081,-0.00021176,0.00015229,-0.00043992,0.00035691,5.11e-05,8.2e-05,0.13164,0.5735399999999999,0.43741,0.60011,0.26688,0.25921,0.22019,0.26058000000000003,0.27153,0.27792,0.31897,0.19366,0.28931999999999997,0.18985,0.017168,0.065339,0.059097000000000004,0.041413,0.037139,0.031042,0.033867,0.036642,0.035722000000000004,0.03464,0.034737,0.027512,0.027218,0.028231,0.0063882,0.028885,0.027154,0.018324,0.017692,0.015161,0.017362,0.017983000000000002,0.016865,0.016442,0.016595,0.012737,0.013835,0.012688
625,10.222999999999999,17.2347,6.3306,-0.35698,0.71282,-1.2631,-2.3194,-1.4026,-0.16709000000000002,-0.49453,1.1586,-0.83705,-1.3346,0.34888,-0.00045672,-0.0034625,0.0016567,0.0025340999999999996,-0.0027253,-0.00038592,-0.00074754,-0.0012048,0.0048264,-0.0026557,0.0017964000000000003,-0.0029229,-8.32e-05,-0.00054658,-0.00014806,-0.00050711,0.00021125,-1.77e-05,-2.4e-05,-0.00014686,0.00061588,-0.00030515,0.00012075,-0.00016176,0.00014584,-7.31e-05,0.00036280000000000004,-2e-05,0.099537,0.4457,0.41039,0.4046,0.34233,0.21236,0.2467,0.28974,0.29329,0.25233,0.27492,0.2296,0.17396,0.18428,0.014688999999999999,0.066603,0.053312,0.04841,0.044683999999999995,0.034561,0.033996,0.037545999999999996,0.032163,0.035362,0.033757999999999996,0.0291,0.022744,0.026912000000000002,0.0059112999999999995,0.027212,0.022744999999999998,0.022719,0.021286000000000003,0.017945,0.015986,0.018427000000000002,0.015241999999999999,0.015834,0.015368000000000001,0.013924,0.012204000000000001,0.013552000000000002
626,10.1318,16.3084,6.8236,0.51507,1.1409,-0.8604200000000001,-1.9649,-1.3013,0.55658,-0.30811,2.0601,-0.96199,-1.9135,1.6515,8.159999999999999e-05,-0.010438,0.0061216000000000005,0.005789,0.00080427,0.0035088000000000003,-0.0028455,0.0033415999999999997,-0.0014936,-0.0003728,0.00028118,-0.00018232,-0.0010635999999999998,-0.0012784,0.000135,0.00076938,-3.5499999999999996e-05,-0.00026294,5.479999999999999e-05,7.65e-06,7.56e-05,0.00013344,-0.00029456,3.98e-05,0.00012297,0.00014552,-0.00019137,0.00059111,0.16404000000000002,0.56198,0.53566,0.4113,0.30637,0.44126000000000004,0.2329,0.29209,0.29241,0.23421999999999998,0.21844,0.22264,0.1688,0.19211,0.017488,0.081086,0.036706,0.05121799999999999,0.036369,0.045779,0.025512,0.037013,0.034133,0.031773,0.028885,0.033009,0.026427999999999997,0.025193,0.0070109,0.033177,0.018218,0.022778,0.018433,0.021908,0.014827000000000002,0.017979,0.016503,0.015638,0.01286,0.015666,0.012005,0.013325
627,10.6054,15.7225,7.9687,1.1601,1.6922,-0.080509,-1.2521,-0.91532,-0.97835,0.22726999999999997,0.64764,-0.36339,-0.9217200000000001,-0.46978000000000003,0.0021718,0.00053052,0.0029855,0.00017042,0.00054378,0.0032202,0.0018041,0.0011727999999999999,0.00085935,-0.0019134,-0.0018542,-0.00024022,0.00031924,0.0011207,0.00014525,0.00088249,-0.00068404,0.00066516,-0.00053847,0.00036386,-5e-05,5.5700000000000005e-05,-0.00013697,-6.17e-05,8.109999999999999e-05,0.00018248,0.00017549,-0.00021991,0.18520999999999999,0.8717299999999999,0.71846,0.43773,0.36956,0.31024,0.19707,0.23443000000000003,0.20695999999999998,0.17767,0.19752,0.1966,0.15227000000000002,0.20012,0.01929,0.12292,0.1047,0.06474500000000001,0.056275,0.033492,0.025710000000000004,0.024423,0.030260000000000002,0.025082,0.024777,0.02584,0.021834,0.027963,0.006453399999999999,0.061808,0.056273000000000004,0.032325,0.028673,0.017672999999999998,0.013632,0.012058,0.014233,0.011645,0.01207,0.011717,0.010426000000000001,0.012934000000000001
628,10.4246,14.6546,7.4954,1.8336,2.1007,-0.45493999999999996,-1.1975,-0.58975,-0.51059,-0.17728,0.041386,-0.23248000000000002,-0.8053600000000001,0.23645,-0.0020324,-0.0011133,-0.0033461999999999997,0.0011684000000000002,0.0003787,0.0030437,0.0060084,0.0010627,0.00049859,0.00068051,0.00029257,-0.0027243000000000002,0.0020044,0.0026958000000000004,0.00025531,0.0012143,1.47e-05,-0.00068223,0.00011708,0.00021242,-4.66e-05,-0.00016192,-4e-05,-0.00037297,0.00027803,0.00029966,-0.00026964,-0.00012421,0.15484,0.8354,0.69923,0.48627,0.44725,0.34326999999999996,0.30351999999999996,0.21331999999999998,0.1719,0.28081,0.1651,0.29767,0.18315,0.24816999999999997,0.020825,0.09464299999999999,0.07676000000000001,0.053882000000000006,0.046783,0.043991,0.030101999999999997,0.030482,0.024361,0.035017,0.026361000000000002,0.032474,0.025916,0.025855,0.0069483,0.049134,0.043449,0.030249,0.027183999999999996,0.023275999999999998,0.014597,0.016503999999999998,0.012209999999999999,0.016028999999999998,0.013315,0.015102,0.010870999999999999,0.012372
