f4,GNE_SNR_SEO,det_entropy_shannon_1_coef,det_entropy_shannon_2_coef,det_entropy_shannon_3_coef,det_entropy_shannon_4_coef,det_entropy_shannon_5_coef,det_entropy_shannon_6_coef,det_entropy_shannon_7_coef,det_entropy_shannon_8_coef,det_entropy_shannon_9_coef,det_entropy_shannon_10_coef,det_TKEO_mean_5_coef,det_TKEO_mean_6_coef,det_TKEO_mean_7_coef,det_TKEO_mean_8_coef,det_TKEO_mean_10_coef,det_TKEO_std_5_coef,det_TKEO_std_6_coef,det_TKEO_std_7_coef,det_TKEO_std_8_coef,det_TKEO_std_9_coef,det_TKEO_std_10_coef,app_entropy_shannon_1_coef,app_entropy_shannon_2_coef,app_entropy_shannon_3_coef,app_entropy_shannon_5_coef,app_entropy_shannon_6_coef,app_entropy_shannon_7_coef,app_entropy_shannon_8_coef,app_entropy_shannon_9_coef,app_entropy_shannon_10_coef,app_det_TKEO_mean_4_coef,app_det_TKEO_mean_6_coef,app_det_TKEO_mean_8_coef,app_det_TKEO_mean_9_coef,app_det_TKEO_mean_10_coef,app_TKEO_std_3_coef,app_TKEO_std_4_coef,app_TKEO_std_5_coef,app_TKEO_std_6_coef,app_TKEO_std_7_coef,app_TKEO_std_8_coef,app_TKEO_std_9_coef,app_TKEO_std_10_coef,app_LT_entropy_shannon_1_coef,app_LT_entropy_shannon_2_coef,app_LT_entropy_shannon_3_coef,app_LT_entropy_shannon_4_coef,app_LT_entropy_shannon_5_coef,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_7_coef,app_LT_entropy_shannon_8_coef,app_LT_entropy_shannon_9_coef,app_LT_entropy_shannon_10_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_std_10_coef,tqwt_entropy_shannon_dec_14,tqwt_entropy_shannon_dec_15,tqwt_entropy_shannon_dec_16,tqwt_entropy_shannon_dec_17,tqwt_entropy_log_dec_1,tqwt_entropy_log_dec_2,tqwt_entropy_log_dec_3,tqwt_entropy_log_dec_4,tqwt_entropy_log_dec_5,tqwt_entropy_log_dec_6,tqwt_entropy_log_dec_7,tqwt_entropy_log_dec_8,tqwt_entropy_log_dec_9,tqwt_entropy_log_dec_10,tqwt_entropy_log_dec_11,tqwt_entropy_log_dec_12,tqwt_entropy_log_dec_13,tqwt_entropy_log_dec_14,tqwt_entropy_log_dec_15,tqwt_entropy_log_dec_16,tqwt_entropy_log_dec_17,tqwt_entropy_log_dec_18,tqwt_entropy_log_dec_19,tqwt_entropy_log_dec_20,tqwt_entropy_log_dec_21,tqwt_entropy_log_dec_22,tqwt_entropy_log_dec_23,tqwt_entropy_log_dec_24,tqwt_entropy_log_dec_25,tqwt_entropy_log_dec_26,tqwt_entropy_log_dec_27,tqwt_entropy_log_dec_29,tqwt_entropy_log_dec_30,tqwt_entropy_log_dec_31,tqwt_entropy_log_dec_32,tqwt_entropy_log_dec_33,tqwt_entropy_log_dec_34,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_36,tqwt_kurtosisValue_dec_5
3229.710859,1333792.265,8.9928,-25.8596,-478.0545,-6496.152,-1538.5182,-5708.9701,-2322.4815,-13788.5743,-105.6388,-1355.4108,28.6037,91.8322,54.0703,199.6797,29.3269,24.6507,136.0136,66.9358,360.3927,6.9432,56.9949,-162851733.9,-194667819.8,-255802643,-594059464.1,-1057129704,-2080872647,-4071125230,-8482048102,-17643687028,78520.1351,480212.5802,2184008.308,4367276.664,8730570.12,115443.1729,277402.1078,625731.3999,1350609.456,2808841.587,5765534.347,11512405.83,23039183.58,-27220.2562,-35923.4352,-51200.716,-78879.1156,-134903.1083,-252375.5243,-518520.1999,-1053662.673,-2270234.511,-4866287.304,5514.3104,11029.8965,890.2337,647.4475,683.3022,993.8343,-1946787.614,-1562664.493,-1238155.35,-1042270.222,-972152.2762,-753508.4919,-521444.8961,-371461.0609,-284622.0533,-248400.6524,-228867.7004,-130314.5034,-76138.9219,-50571.3488,-44903.0525,-33467.0472,-22181.3313,-22900.2888,-20301.3665,-18240.2253,-18267.0401,-9660.3438,-6091.7186,-6410.4306,-12052.2989,-13360.0213,-10344.1734,-6799.0821,-7100.1858,-6163.4324,-5095.6531,-4274.7929,-3820.4723,-3233.3176,-2511.3843,417.2688
3140.663975,1747991.318,6.0954,10.264,-101.387,-809.1043,-2066.7681,-1556.9862,-1614.5158,-19855.2946,-1899.5952,-3735.5942,28.0643,11.3528,27.0939,309.945,65.2924,49.7164,45.5727,57.7839,578.7181,63.3872,110.0502,-169768010.4,-202625780.8,-265579803.3,-613429409.3,-1089633257,-2142387320,-4188756100,-8726556301,-18151200833,80356.8771,492449.4267,2240549.489,4480728.447,8966028.431,118517.6031,283242.2704,640077.5831,1384446.24,2885014.505,5903952.702,11848374.32,23664508.59,-27456.4332,-36216.3046,-51584.116,-79416.4786,-135744.292,-253847.2704,-521408.4212,-1059367.892,-2282438.277,-4892281.535,5543.0336,11083.4259,1073.2457,740.7463,1173.6485,1401.1445,-1902769.816,-1580577.643,-1256441.969,-1052614.826,-953424.8417,-747785.9709,-544664.2709,-401144.501,-304776.9623,-256646.7576,-223005.8719,-119920.305,-69665.4751,-46659.0362,-44613.372,-26755.2882,-17473.1718,-20681.4204,-19754.8865,-18610.4721,-22181.1802,-13126.9125,-9292.5935,-9556.3216,-15368.5373,-13871.2488,-10186.742,-6785.26,-7224.2861,-5959.547,-5063.0473,-4338.1476,-3672.3149,-3241.2701,-2505.7917,103.2792
3320.689784,1582786.751,-1953.3633,-1594.3659,-1207.5787,-6110.6964,-9534.2385,-6320.7982,-182.5275,-9193.5754,-9372.7962,-197201.558,81.4812,102.1556,3.858,42.9017,2038.0691,126.2491,146.6084,9.3874,107.4402,204.5724,3835.1662,-169694375.1,-202278812,-264910675.8,-609459657.4,-1081210310,-2126380278,-4152815886,-8651820126,-17995598540,82069.6968,501965.4965,2274015.736,4545839.666,9059345.669,122483.3999,290207.7869,657897.4309,1420704.953,2914630.896,6044176.152,11909663.75,23904602.24,-27450.8631,-36199.61,-51551.9876,-79332.7159,-135557.3422,-253438.1885,-520597.0998,-1057503.672,-2278450.261,-4883782.31,5546.6971,11101.1814,21.2173,18.555,15.0687,18.1071,-1876987.963,-1615825.449,-1295458.695,-1110369.229,-1017616.754,-841683.2319,-685075.2822,-511208.8929,-388608.4575,-316121.6034,-270946.3548,-202358.5432,-142100.6207,-105883.4813,-87825.9571,-72943.5287,-56511.9045,-49064.7392,-40547.5375,-34001.9346,-23008.3168,-15506.9804,-10949.7901,-10166.2346,-14060.8987,-13599.9427,-11777.5226,-8292.8932,-6791.2437,-6039.9525,-5024.0618,-4328.0752,-4095.7981,-3595.3165,-2495.7585,48.1355
3128.810096,1345257.73,0.14731,-270.0711,-2969.3564,-1485.4301,-2211.6004,-255.3579,-863.8573,-9406.2037,-809.06,-16117.3683,26.5539,9.0798,21.4908,132.0789,227.1514,54.5173,10.5462,31.7617,226.7766,30.4565,433.7754,-162110331,-193661821.5,-254280980.8,-589303971,-1047814604,-2062202895,-4033008390,-8402809175,-17479158879,78290.7823,479053.1021,2176152.528,4351208.361,8692044.736,115403.4237,277002.352,625282.3827,1347858.498,2797311.764,5754371.177,11451653.21,22935797.45,-27194.7671,-35885.958,-51140.2795,-78769.1705,-134691.5833,-251942.6621,-517620.3051,-1051764.651,-2266174.388,-4857638.496,5508.8857,11020.6905,82.593,62.3305,31.189,40.1919,-1907224.809,-1532739.642,-1195842.275,-1005544.505,-943042.3084,-829468.6383,-685998.9599,-523728.2317,-396182.403,-317176.8134,-263838.7457,-179877.7124,-119083.1503,-85842.1044,-73341.2634,-66464.0686,-51127.3157,-44483.9483,-35406.1267,-30412.7823,-23122.8585,-14096.7185,-9588.219,-9344.4719,-13859.5147,-12856.496,-11336.989,-8989.4073,-7078.6191,-5433.6103,-4366.3544,-3926.3371,-3865.7732,-3444.0081,-2503.496,16.8956
3254.848811,1669174.207,10.5605,-337.3917,-577.097,-3644.8348,-4607.7811,-14314.989,-11138.273,-12838.6891,-176.431,-8053.1756,64.6873,70.3025,110.337,168.715,122.3021,69.8455,218.8199,258.071,384.1226,8.0196,230.7617,-167372266,-200178641.5,-263157820.9,-611830333.9,-1089782323,-2145268963,-4199216147,-8748304937,-18196328627,79988.7504,491114.8333,2230220.436,4460894.173,8929213.655,118561.5599,280355.3819,635265.8402,1379194.646,2868283.647,5874774.831,11794343.14,23566347.58,-27374.5346,-36126.1063,-51488.8364,-79323.4767,-135672.9949,-253849.5463,-521533.1824,-1059849.647,-2283468.819,-4894476.426,5538.3407,11074.8059,40.9068,37.8686,37.9129,49.0843,-1873102.572,-1518044.709,-1229406.574,-1066107.043,-1007132.294,-868757.936,-706517.5137,-545674.5813,-421932.9205,-338359.9766,-274236.3595,-190145.8142,-129201.472,-95125.7694,-80791.132,-64565.9343,-48933.9492,-44445.3766,-35304.6976,-31110.4548,-23201.9343,-13988.2182,-9730.5812,-9527.272,-14499.6195,-13927.4619,-11783.2871,-8770.1913,-7297.8452,-5678.9353,-4638.6558,-4145.9287,-3773.5532,-3417.1636,-2488.0987,29.7083
3275.210373,1658428.668,1.6053,5.5191,5.2429,-44.8234,-147.3805,-8.6865,-30.2239,-1951.7585,-371.9094,-15420.5663,3.7286,0.86873,1.4347,28.4486,221.3138,5.9366,1.2978,2.6979,62.818,21.8704,443.209,-56310195.28,-67727625.84,-89506842.83,-210269056.1,-375947341.4,-741979799.4,-1456488399,-3042063128,-6342255383,29484.083,180379.5227,819023.0561,1638458.148,3282880.613,43366.2447,104138.4812,235614.2274,507840.9701,1051195.552,2153248.539,4344836.294,8666212.733,-21620.365,-28732.8816,-41167.9035,-63692.1966,-109308.3089,-205063.4694,-422162.0213,-859468.8244,-1854591.921,-3980491.186,4585.65,9166.5885,1250.0596,1796.831,1276.0455,1576.5198,-1859328.426,-1399674.259,-1083124.53,-905433.3304,-828113.0495,-701662.7054,-520728.2373,-370732.3237,-262894.6628,-196527.3145,-172544.6363,-160088.3573,-81589.5628,-43846.0425,-27974.5815,-26107.667,-13002.1821,-5975.2999,-7441.2039,-8784.1603,-11955.2741,-8504.4789,-9374.0015,-8906.6036,-4719.605,-3264.7481,-4582.0984,-8002.3442,-6604.5784,-5932.7215,-5857.084,-4862.9374,-4037.5865,-3321.0018,-2618.7648,337.9382
3182.968699,1731942.346,1.9858,7.9853,3.6831,-90.796,-161.8061,-146.2062,-17.5666,-1630.037,-576.5155,-21232.2501,1.2568,2.4679,0.91288,19.8313,291.1411,6.5254,6.3156,1.8406,36.1155,29.4635,577.3841,-50710598.73,-61059615.46,-80780025.24,-190175067.2,-340332125.4,-671929717.8,-1319605439,-2756861867,-5748968740,26799.906,164030.9893,744595.6819,1489674.848,2985813.184,39440.0424,94775.3825,213958.534,462203.455,955052.2837,1956277.92,3953969.728,7882628.807,-21108.564,-28076.7818,-40254.6774,-62315.594,-106993.6511,-200798.7246,-413475.662,-841972.3802,-1817117.373,-3900578.239,4500.2359,8994.973,827.2477,1443.0182,1157.043,1440.9688,-1849227.784,-1463662.848,-1147361.331,-956489.9051,-841417.9532,-646617.2151,-476646.8545,-348115.4315,-249009.4976,-189363.0042,-165126.1769,-155256.0038,-89342.3634,-52454.7502,-31588.198,-28271.5519,-16080.4677,-5968.8598,-5565.4106,-9603.6415,-11505.1642,-8726.6737,-8330.6475,-10736.1074,-5911.4553,-3809.7394,-4284.3072,-8348.7346,-6737.7122,-6005.3519,-5377.1549,-4534.215,-4001.3696,-3361.4122,-2613.7709,4.8129
3105.507631,1363345.827,1.1293,5.3217,7.4328,-25.2999,-62.3212,-72.0197,2.2037,-331.3992,-375.1629,-8786.1117,1.571,2.7094,0.062153,3.2705,132.0128,3.7016,4.5364,0.18837,13.6065,13.9976,245.0084,-43333710.81,-52254065.46,-69268074.04,-163678423.4,-293347724.6,-579707677.5,-1139198261,-2380873663,-4966676357,23435.5828,143334.3054,649714.5363,1299807.921,2603635.867,34450.9923,82869.9732,187240.9732,404627.8103,831715.2699,1709417.238,3442837.354,6872691.444,-20354.6274,-27108.3141,-38909.1193,-60287.1856,-103590.1001,-194529.5017,-400737.4611,-816293.1185,-1762108.023,-3783258.73,4376.6136,8749.9743,617.4694,1157.2948,1172.9282,1404.851,-1862454.564,-1529830.978,-1207136.933,-1004359.874,-859696.8936,-657540.7358,-490861.8724,-356832.3586,-264360.1491,-203830.5398,-168870.8899,-162142.6197,-95793.8931,-56400.5088,-36503.1889,-27571.8838,-17132.5584,-7199.8939,-3297.7372,-8329.2895,-10920.3404,-9176.2483,-7084.8432,-9736.6943,-6639.0675,-3895.2817,-3310.0068,-7751.1804,-6742.0447,-5975.1027,-5425.2728,-4757.9292,-4002.4309,-3399.7489,-2545.0627,24.6638
3267.527013,1933826.091,2.9115,4.6104,-30.8302,-20579.7593,-6025.2255,-2210.3583,-2390.3259,-5387.8591,-156.2354,-699.8947,68.6114,20.9007,40.3374,105.4077,14.7853,120.336,55.1712,64.8587,171.3657,7.8277,22.9682,-49595388.06,-59764746.14,-79186641.37,-186750155.3,-334522994.5,-660769790.5,-1297519199,-2710840590,-5653284068,26739.0388,163870.9432,738863.9804,1478202.378,2957806.414,41726.6964,95284.4989,216318.4678,464334.5967,943429.3251,1949073.158,3903983.122,7805668.038,-20996.7148,-27935.6579,-40067.5087,-62035.8448,-106553.8176,-200017.4205,-411917.2959,-838786.9103,-1810294.212,-3886029.174,4488.4308,8976.4395,851.501,858.5983,1072.2504,1399.3797,-1883235.973,-1584822.165,-1230890.376,-975033.4498,-791595.7546,-661914.3317,-491188.0895,-352564.5231,-264493.0441,-210181.7683,-190274.549,-131842.9335,-80196.2018,-54786.6706,-42843.0904,-28504.6165,-16568.3734,-14693.5379,-13308.8679,-15861.1617,-13715.2364,-8604.6427,-8029.7722,-8194.0815,-3684.6015,-1928.8476,-2378.6337,-6588.989,-4792.0822,-4127.1572,-3634.0624,-2962.9007,-2314.1312,-1942.6818,-1885.6751,6.5542
3118.176246,2218999.261,1.9135,6.7716,0.33616,-529.328,-560.3285,-46.9191,-47.0081,-1723.6445,-1103.6747,-30366.4434,8.493,2.1476,1.8819,13.4571,389.0477,17.3071,3.8701,3.5635,34.4655,37.1975,740.8424,-51812028.51,-62180951.57,-81976551.73,-191048838,-340638874.8,-672280547.9,-1317639027,-2752761616,-5740413503,27692.1746,169266.1628,766804.5478,1532971.151,3057807.111,40694.7205,97848.2981,222256.6416,479207.1589,981147.0373,2034584.865,4022910.611,8068424.106,-21212.6586,-28190.8269,-40383.9513,-62439.2111,-107096.4885,-200833.018,-413512.5441,-841692.9122,-1816518.668,-3899300.758,4515.5858,9036.5424,671.9294,683.9512,755.1587,1051.4217,-1801966.232,-1651269.95,-1287274.148,-1013345.242,-817903.5023,-668942.4611,-486617.0905,-350932.7764,-265471.1785,-210930.5049,-195373.5527,-141544.2696,-87935.5914,-58061.2827,-46692.7337,-34589.2142,-22214.5514,-15224.1345,-13441.4347,-14475.7392,-14900.6424,-9896.5456,-9509.1233,-6399.0579,-2312.4763,-934.1281,-2008.5579,-6190.6908,-4599.3534,-3722.502,-3077.1599,-2250.7059,-1758.081,-1562.1811,-1680.3761,15.4808
3112.315942,2179452.108,1.4858,6.7887,6.0388,-2.9271,-7.2342,-45.9147,-9.6602,-134.4967,1.1403,-0.21452,0.39498,2.4145,0.8709,4.694,0.34623,1.1427,3.5438,1.4312,9.6477,0.14037,0.71135,-52911232.99,-63615675.71,-84032211.14,-196978099.8,-351946237,-694816473,-1363398090,-2848115894,-5938871174,28025.635,171446.8421,777775.7942,1555547.978,3111332.465,41168.5145,99001.4012,223909.6328,483476.485,997345.1026,2052089.852,4105982.944,8210859.477,-21315.713,-28335.8898,-40605.4446,-62819.4822,-107802.1687,-202234.1089,-416404.7859,-847750.1216,-1829492.996,-3926971.495,4534.6787,9069.1158,548.8578,656.9798,1131.4091,1280.8829,-1899224.844,-1652172.084,-1289937.631,-1016671.274,-812974.6432,-666256.7285,-514542.8428,-352656.7787,-249899.4656,-195129.5525,-179073.6868,-143092.6401,-89932.1531,-59272.9722,-47780.4319,-27734.8383,-16804.7871,-14574.7164,-13522.9136,-17160.9831,-16588.0489,-11097.8689,-10798.1577,-8617.0917,-4253.7736,-2687.2851,-3479.8291,-7411.5737,-5800.779,-4681.382,-4129.2209,-3236.7867,-2500.1626,-2164.4239,-2204.583,11.1317
3955.303835,1110514.977,-39889.5724,-100193.3944,-47617.0952,-69448.3451,-44209.4637,-20789.6944,-192.8144,-7312.8718,-5646.6368,-144244.6017,353.1219,156.9855,9.1466,45.2338,1550.5797,660.6099,375.1989,6.9956,116.963,155.8074,2991.4722,-42875975.51,-51172291.84,-67306612.75,-155840151.9,-277148238.6,-547249225.9,-1071820494,-2240395487,-4673996556,23787.0025,142228.9836,644926.5227,1288580.7,2561461.001,38681.6673,86002.3536,192166.6296,402224.2907,826190.3638,1722877.704,3360901.123,6759944.421,-20214.4729,-26863.1504,-38484.4215,-59457.7879,-101948.15,-191071.8487,-393530.5746,-800973.6386,-1729284.534,-3713229.039,4336.4138,8685.4304,866.1283,1016.9497,848.7987,494.2846,-1439643.161,-1192449.484,-995353.6551,-790954.7459,-624579.9387,-519918.7508,-424893.6461,-323876.4079,-248165.833,-206300.3968,-181134.7855,-120660.7232,-82115.5273,-57273.1186,-40412.4696,-34225.1491,-32890.79,-28554.2415,-25328.8838,-16979.3687,-14238.7459,-12698.6903,-6675.5354,-3264.6893,-3195.2377,-6618.6504,-9101.2884,-6250.7241,-5715.7139,-4434.1443,-3456.3139,-2968.0158,-2876.2294,-2412.1762,-2182.8382,9.4367
3967.050874,1796323.599,-23236.7096,-23723.1601,-32069.4926,-67814.9308,-6259.6116,-2129.582,-4125.8252,-6985.298,-9691.1809,-17298.5956,83.8588,30.7062,43.8222,92.5596,165.3925,164.9631,52.3539,121.6552,144.5112,248.5669,345.5582,-11692252.12,-14385635.4,-19525292.45,-48294867.79,-88127356.4,-175862537.9,-348599690.2,-730960566.5,-1529448585,7737.7183,46246.9926,209140.3039,418479.626,838206.14,13911.9853,28385.9126,60654.0334,131096.4607,266084.0835,551084.5164,1104778.553,2213588.67,-14638.5515,-19748.5529,-28653.296,-44811.0332,-77588.9356,-146564.0696,-303146.3012,-619549.409,-1340262.608,-2882853.673,3405.2447,6814.5812,609.6009,898.4658,911.5319,651.1958,-1457969.538,-1165297.29,-937890.3005,-746954.9146,-606386.1371,-532124.064,-438068.7485,-335610.3747,-255316.5138,-206063.5148,-178219.5339,-123612.7346,-86593.2637,-62155.3784,-41378.9863,-32366.1613,-29284.4258,-23946.0347,-21692.0394,-13406.2086,-11247.2637,-12894.7934,-5972.1037,-2799.3809,-2822.4974,-6654.0426,-8857.9132,-5797.6058,-5410.9186,-4379.6358,-3440.3922,-2856.7938,-2249.0694,-1799.2464,-1976.7618,7.261
3737.422798,1827286.714,-4960.005,-24326.0071,-12617.8464,-281109.3539,-70709.3473,-449432.4558,-504769.7553,-6968490.673,-441528.9695,-14119996.52,333.7911,2183.7316,4533.4983,50660.5469,104607.0159,1204.2162,7246.6664,8960.0554,117496.5344,9052.0438,213196.6615,-10476340.94,-13148376.85,-18625118.53,-47134264.68,-85899166.88,-171785758.4,-324289685.9,-679106796.3,-1399384344,16661.6107,96120.5674,348793.6654,690919.8633,1217751.823,28858.8946,72161.6855,164212.8076,339198.5467,611392.2223,1118830.033,1926850.252,3305445.689,-14094.5909,-19072.0513,-27831.1907,-43568.107,-75521.7923,-142632.5924,-295288.9344,-600516.7472,-1299325.674,-2793887.557,3524.4567,7116.9945,743.162,796.5541,752.6508,603.518,-1494260.166,-1191377.805,-945361.4018,-745222.8059,-606495.7174,-519368.1227,-432527.2047,-330563.9319,-245294.9375,-193147.8331,-169777.9407,-117750.6387,-80100.7218,-58442.1731,-44747.3009,-35689.2532,-29856.7824,-25338.6788,-23267.7467,-16002.54,-13091.6001,-12044.0652,-6225.4533,-3076.1938,-3227.6359,-6808.3418,-7472.5569,-4925.3107,-4505.9825,-3686.9693,-3148.7728,-2682.5748,-2216.6874,-1923.5239,-2010.5172,12.0984
3274.395688,1555852.562,2.5999,7.9804,-10.5125,-538.1146,-157.2276,-2237.7964,-154.8393,-3880.6697,-256.4061,-10867.38,4.8343,28.0019,4.1132,63.2583,166.2991,6.6018,51.0548,11.0221,135.5189,15.0567,343.4804,-41823250.71,-50328415.92,-66492385.24,-155986123.6,-278837359.6,-550633195.7,-1081405844,-2260400244,-4715946360,22279.018,136416.0021,620212.0396,1240682.315,2485893.852,32934.8403,78545.9916,177718.9103,383656.5273,797820.84,1630240.27,3290989.499,6562327.456,-20186.0252,-26877.0306,-38554.8187,-59697.2091,-102510.5662,-192413.5087,-396348.5639,-807303.0858,-1742847.377,-3742176.017,4336.6178,8668.1956,1582.0266,731.8167,899.8528,1429.3312,-1853518.795,-1607435.122,-1293713.707,-1060491.163,-856066.9658,-671402.2581,-489282.2864,-358956.7105,-272790.7898,-201469.0248,-148017.2261,-96444.8052,-57133.9668,-41516.0464,-44818.9051,-31116.3499,-15251.6505,-9954.3519,-7061.0835,-10653.2859,-12924.8441,-9601.0197,-7216.3239,-8401.1749,-3119.8603,-807.2327,-554.1494,-6526.689,-5917.8467,-5445.9683,-4681.0521,-3922.2129,-3368.2931,-2805.2843,-2562.6824,360.1957
3330.553058,1770282.403,3.6066,7.0255,-11.3494,-426.1765,-428.036,-1700.5996,-81.2904,-4131.3458,-2241.9195,-61103.0416,10.7266,19.6899,4.5925,31.3105,721.6712,13.867,57.2648,6.7928,80.2297,68.5427,1381.2231,-50362735.71,-60731678.62,-80501582.35,-190448300.1,-341514626.7,-674677291.4,-1326237526,-2770674018,-5777603825,26606.7209,163096.029,740859.1169,1482588.134,2974935.717,39325.3317,93816.7485,211937.8801,459175.549,950816.2227,1941921.83,3946572.867,7856520.026,-21074.5705,-28041.9554,-40222.4423,-62300.0964,-107021.4633,-200937.795,-413812.7366,-842821.9145,-1818936.762,-3904455.014,4497.8116,8987.7571,2425.8517,1379.4513,1020.6675,1228.0278,-1830500.5,-1506025.719,-1242129.119,-1016148.417,-811556.6724,-628600.4382,-442000.5933,-319187.5063,-243734.571,-174847.954,-129564.4538,-85682.0169,-46065.2893,-29362.3713,-33921.407,-29771.4849,-14026.4328,-4677.9015,-4050.8023,-13519.1887,-12274.2344,-7205.8023,-6969.1893,-8476.1678,-3867.6598,-2215.6744,-2666.4119,-7835.8244,-6719.1836,-5949.9979,-5148.1852,-4438.4344,-3688.8884,-3162.5305,-2787.3234,778.701
3307.894025,1876014.433,2.9757,7.6828,-14.118,-157.7038,-999.0922,-392.1337,-125.2292,-5134.7801,-3603.8478,-82128.0139,17.2371,6.5977,6.3457,31.655,927.9843,28.3477,17.0461,7.7973,95.7461,88.149,1740.4302,-52239428.57,-63616982.21,-84450107.61,-200476807.5,-359822242.6,-711009316.1,-1398082679,-2920366634,-6088953525,27897.0401,170754.7013,775757.8584,1552553.648,3116227.062,41019.3743,98736.9158,222260.5335,480487.2852,995385.9257,2032193.437,4135556.294,8230766.315,-21100.1988,-28333.9342,-40646.1156,-62971.8972,-108198.5022,-203165.9941,-418388.3226,-852139.9374,-1838894.724,-3947013.781,4539.7003,9071.0983,2027.0827,1043.4278,986.0332,1254.2477,-1886495.927,-1534052.115,-1233751.405,-1019813.423,-832910.3099,-599049.7576,-403309.7933,-289146.6205,-226359.7466,-176788.5372,-130822.2257,-88686.6302,-50767.2896,-34881.7774,-38461.5041,-30704.9815,-14320.9213,-5182.0261,-5483.9143,-15319.7662,-12003.9287,-7493.703,-7592.5139,-7484.9472,-3346.2271,-1870.3153,-2733.2963,-7268.3255,-6454.5722,-5926.9043,-5246.9649,-4463.661,-3800.4002,-3230.8607,-2814.4232,107.9891
4110.419537,1740469.397,2.136,9.2401,-97.2226,-1192.2129,-413.695,-922.7437,-85.337,-393.8855,-573.9965,-5839.6912,6.5045,16.3188,2.5314,7.8043,87.9903,14.374,32.0925,4.1218,13.7009,18.4551,146.0953,-70088041.51,-84322930.65,-111555331.3,-262618955.8,-470031954.4,-927803585.7,-1820914473,-3801075534,-7920628589,36494.8881,223404.9597,1012018.774,2024526.546,4052969.056,54059.8272,128478.9783,291457.0538,630847.4802,1295170.732,2665711.291,5353068.316,10697093.58,-22712.3728,-30148.2639,-43166.7052,-66753.6757,-114528.9319,-214814.6103,-442102.4298,-899781.82,-1940918.258,-4164545.401,4777.3843,9553.2303,316.6021,601.9987,1107.3282,1434.4657,-1752195.243,-1404318.145,-1200818.481,-1066061.604,-908088.8546,-705320.9566,-563963.221,-454694.3889,-334545.0911,-257517.9342,-221507.5455,-170641.4603,-105635.9546,-68172.3743,-46308.6291,-28628.9407,-15741.5102,-11951.0711,-18777.973,-17920.0708,-12573.2241,-10727.6739,-14114.4004,-7839.3692,-4978.6589,-4760.9166,-7950.6766,-6772.8626,-6644.3783,-5568.9928,-4845.2693,-4276.1395,-3790.6375,-3214.6285,-2519.4112,20.8023
3806.775119,1302566.281,3.4144,9.0464,-79.8125,-146.5143,-1175.5695,-376.247,-540.7233,-1534.0749,-762.116,-1758.7619,17.4183,6.9099,7.8315,36.6183,35.1098,27.8736,11.2505,12.2907,47.7086,29.6,58.3843,-70601647.01,-84951427,-112447231.6,-264839174.2,-473914766.5,-935820932.3,-1836228152,-3832962215,-7986935485,37158.405,227148.0772,1027933.487,2055845.514,4109352.002,54620.3584,131029.6785,297675.8391,641310.488,1314388.225,2716234.674,5413791.128,10843054.34,-22749.3927,-30197.0631,-43240.3588,-66868.3045,-114730.6596,-215181.2547,-442886.6251,-901327.0024,-1944226.65,-4171598.568,4787.9682,9578.6763,233.1879,467.1564,1273.5817,1253.4711,-1787047.734,-1462702.966,-1182139.436,-986871.019,-874061.1673,-675180.6653,-536674.6978,-435556.7425,-326560.8153,-247645.308,-206937.8736,-152220.0216,-101777.7427,-71686.7018,-48138.935,-26555.2886,-12526.4402,-9596.7912,-15948.4908,-15188.8064,-10991.4368,-9502.3684,-12882.7871,-6788.2549,-4164.3544,-4118.7587,-7478.446,-6662.3949,-6170.3074,-5377.253,-4626.5547,-4207.8558,-3613.8776,-3207.0914,-2506.67,2429.7444
4130.024659,1660437.787,3.5646,11.2088,-165.913,-117.2768,-444.5298,-799.6453,-45.6887,-759.1529,-68.5953,-502.4954,4.2908,10.9951,2.6838,18.8071,12.0684,10.7797,29.2761,4.1886,33.9051,4.196,19.3318,-69566924.19,-83457367.31,-109989004.1,-256635432.7,-457720369.9,-902740770.2,-1769502142,-3694020910,-7698073371,35912.2715,219703.418,997408.0822,1994619.112,3987730.402,52914.9572,126470.6567,287307.0739,619486.0545,1280073.155,2633514.156,5260096.962,10523392.36,-22674.7768,-30081.0397,-43037.3134,-66491.1529,-113982.8382,-213645.2284,-439637.2066,-894565.1679,-1929748.719,-4140734.166,4761.293,9523.1619,419.8618,731.7364,1193.4059,1464.0552,-1758328.958,-1468112.875,-1272779.529,-1093731.72,-875684.4939,-661286.0121,-528664.1864,-438000.0983,-335671.5763,-259915.4177,-221467.4498,-165748.1629,-101703.2245,-65048.7221,-44001.8149,-27401.7506,-15574.5015,-11622.8719,-18280.8698,-17392.9149,-12503.12,-10703.7818,-14247.0655,-7993.7101,-5030.5694,-4810.4241,-7900.8525,-6568.7057,-5971.7055,-5074.6601,-4530.977,-4197.3908,-3712.9487,-3130.5941,-2505.9313,296.5165
